,X,Y,Z
482078,23632.241009999998,82534.33256,3807.3316
641283,19708.65501,78581.68296,7970.6923
287184,23036.43721,79337.33656,8806.2708
527505,25841.07461,84685.03896,3981.7132
34445,21321.68481,78654.34196,6030.696999999999
612334,24860.17811,87417.01736,2804.6374
605397,19345.36001,84002.04436,3117.0711
287059,18865.81061,77840.56116,8835.3344
390856,21539.661809999998,86239.94156,1104.4168
347967,20042.88641,84786.76156,2092.5792
204607,22484.22881,75253.90076,9867.0922
179401,23588.64561,79453.59096,8980.6524
398111,22106.402009999998,88666.75216,1046.2896
512292,21234.49401,87475.14456,4185.1584
543063,25884.670009999998,81488.04296,3080.7416
22954,22702.20581,86545.10936,5972.5698
154516,24068.19501,86414.32316,5245.9798
114513,18371.72941,82810.43676,4519.3898
164812,25506.84321,77985.87916,9227.693000000001
459727,21975.61581,87940.16216,1598.4979999999998
657845,26005.768340000002,80310.96716,4107.6554670000005
397386,24475.08541,87111.84956,1031.7578
486019,18851.27881,81647.89276,3821.8634
612422,24729.39191,86530.57756,2804.6374
576077,24998.230209999998,87039.19056,2993.5508
127688,23341.60501,86632.30016,5725.5292
158544,21365.28021,79090.29596,9242.2248
244126,21873.89321,75835.17276,8065.149
78396,20377.11781,79017.63696,4737.3668
561088,26088.11521,81458.97936,3327.7822
229135,23530.51841,80499.88056,9794.4332
536576,18095.62521,78552.61936,4141.563
312725,19679.59141,83246.39076000001,2310.5562
522962,26364.219409999998,83725.94016,4301.4128
421885,22164.52921,87823.90776,915.5034
78452,18938.46961,78509.02396,4737.3668
624293,19221.83971,80252.83996,2455.8742
497019,25695.75661,83260.92256,3632.95
404292,24358.831009999998,86981.06336,1307.862
109815,17935.77541,82548.86436,4577.517
355325,19476.14621,83711.40836,2819.1692
419054,21917.48861,86530.57756,537.6766
250065,22527.82421,76547.23096,8181.4034
462022,20333.522409999998,83464.36776000001,1642.0934
578314,23937.40881,88041.88476,3473.1002
176057,19766.78221,82098.37856,8937.056999999999
512898,26436.87841,81255.53416,4199.6902
666600,20284.11429,83019.69468,8428.444
127040,19621.46421,78189.32436,5580.2112
291155,18182.81601,78494.49216000001,8748.1436
534912,24809.31681,87402.48556,4083.4358
216888,21423.40741,81182.87516,9576.4562
186960,23123.62801,82854.03216,9067.8432
211964,21975.61581,81270.06596,10026.942
82570,18270.00681,77666.17956,4766.4304
115258,24620.40341,87184.50856,4548.4534
568230,25768.41561,82389.01456,3444.0366
28263,23239.88241,86661.36376000001,5841.7836
22960,23167.22341,86428.85496,5972.5698
117250,24620.40341,81400.85216000001,4548.4534
499274,26160.77421,82418.07816,3662.0136
540234,26364.219409999998,80383.62616,4068.9040000000005
272894,21234.49401,76212.99956,7934.3628
156373,21815.76601,79061.23236000001,9256.7566
39858,17703.26661,81633.36096,7498.4088
222917,21408.87561,81967.59236000001,9532.8608
598805,25405.120609999998,83231.85896,3044.4121
241144,25463.24781,78160.26076,8021.5536
142437,21554.19361,79221.08216,5013.471
294904,20900.262609999998,76401.91296,8341.2532
401872,21307.153009999998,86486.98216,1264.2666
351837,25695.75661,82854.03216,2804.6374
284103,23748.49541,83013.88196,8791.739
271755,21743.10701,76460.04016,7948.8946
456026,20377.11781,83130.13636,1424.1164
555219,21001.98521,84655.97536,3138.8688
141635,24576.80801,86675.89556,5129.7254
119626,22702.20581,79119.35956,5493.0204
161561,21583.25721,78930.44616,9169.5658
504619,24169.91761,84249.08496000001,3618.4182
661855,20057.41821,78465.42856,7207.7728
491087,26233.43321,82359.95096,3502.1638
614968,26226.16731,78828.72356,8733.6118
211338,22600.48321,81328.19316,10012.4102
241139,18720.49261,78218.38796000001,8021.5536
295529,22978.31001,79032.16876,8341.2532
400720,20624.15841,83624.21756,1293.3302
332729,20566.03121,84743.16616000001,2048.9838
217770,26364.219409999998,79700.63156000001,9634.5834
120702,23268.94601,79221.08216,5565.6794
56018,22760.33301,77186.63016,7571.0678
360373,25521.37501,84031.10796000001,2761.042
120084,17688.734809999998,82432.60996,5551.1476
454392,20682.28561,85411.62896,1351.4574
22023,17528.885009999998,78596.21476,5972.5698
430837,22571.41961,88347.05256,1743.816
552129,19447.082609999998,78756.06456,3371.3776
142693,23298.00961,87300.76296000001,4998.9392
160871,26320.62401,80775.98476,9285.8202
417835,22033.74301,86385.25956,581.2719999999999
146371,26102.64701,82083.84676,5028.0028
105606,19853.973009999998,76895.99416,4446.7308
558522,19040.19221,80180.18096,3284.1868
440608,25070.88921,84786.76156,1889.134
290759,20333.522409999998,82577.92796,8748.1436
72921,21801.23421,84394.40296,7294.9636
291552,26480.47381,81095.68436,8762.6754
527715,21801.23421,85963.83736,3981.7132
622886,17790.45741,82548.86436,5456.6909
219675,26247.96501,79875.01316,9620.0516
560194,22469.69701,86835.74536,3124.337
368489,19665.05961,80340.03076000001,2906.36
240824,17078.39921,80005.79936,8021.5536
10440,20071.95001,80441.75336,6713.6916
547817,20318.99061,86850.27716,3080.7416
188047,20609.62661,78160.26076,9082.375
263650,23152.691609999998,78087.60176,7789.0448
182169,24140.85401,77898.68836,8849.8662
493360,19301.76461,81095.68436,3531.2274
531046,25812.01101,83813.13096000001,3938.1178
473613,23733.96361,84946.61136,3676.5454
402261,21031.04881,87417.01736,1322.3938
211457,21467.002809999998,81211.93876,10012.4102
486346,24576.80801,87693.12156,3545.7592
377560,19781.31401,83072.00916,2499.4696
295719,18909.40601,77796.96576,8384.8486
138456,26974.555010000004,79293.74116,5071.5982
143413,24068.19501,79758.75876,4969.8756
141709,24271.640209999998,79642.50436,4998.9392
430286,22048.27481,88303.45716,1729.2842
200557,20856.66721,75341.09156,9852.5604
628193,21307.153009999998,88005.55526000001,2266.9608
474243,19170.97841,77855.09296000001,3691.0772
373,26102.64701,77738.83856,6423.0556
42510,20173.672609999998,79046.70056,7542.0042
328269,19229.10561,82621.52336,2383.2152
112586,20478.84041,79424.52736000001,4533.9216
429313,20391.64961,83943.91716,1758.3478
193185,19955.69561,80732.38936,9053.3114
290849,19723.18681,82345.41916,8748.1436
228092,20929.32621,75137.64636,9823.4968
513583,21467.002809999998,87576.86716000001,4170.6266
616472,20050.152309999998,82432.60996,8777.2072
369073,25129.01641,84772.22976,2906.36
205619,21423.40741,75922.36356,10201.3236
120417,23515.98661,86559.64116,5565.6794
296604,19388.95541,82548.86436,8384.8486
1365,20914.79441,78073.06996000001,6393.991999999999
140959,25724.820209999998,77419.13896,5129.7254
220613,20784.00821,81313.66136,9503.7972
82527,18633.30181,77927.75196000001,4766.4304
330111,19432.55081,81415.38396,2412.2788
2198,20725.88101,76954.12136,6408.5238
274915,21932.02041,76329.25396,8631.8892
564703,26204.369609999998,81357.25676,3269.655
379357,20885.73081,87911.09856,2514.0014
336637,24998.230209999998,83769.53556,2063.5156
298805,17717.79841,78436.36496,8297.6578
317314,24852.91221,87024.65876,2325.0879999999997
547756,25564.970409999998,84888.48416,3342.3140000000003
142771,26320.62401,78087.60176,5013.471
370459,18764.08801,81531.63836,2891.8282
507120,18444.38841,83101.07276,4214.222
533998,20289.92701,86443.38676000001,4097.9676
38134,18153.75241,78552.61936,6059.7606
304015,20827.60361,76750.67616,8501.103000000001
180413,25405.120609999998,82011.18776,8966.1206
610598,25492.31141,82221.89886,2833.7009999999996
90364,17921.243609999998,82345.41916,4882.6848
274838,19941.16381,82650.58696,8646.421
279674,20725.88101,79206.55036000001,8573.761999999999
538341,20856.66721,80761.45296000001,4039.8404
593201,17863.11641,82120.17626000001,6873.5414
262124,21888.42501,76925.05776,7818.1084
343178,19592.40061,80950.36636,2165.2382
200314,22120.93381,80165.64916,9968.8148
640541,19243.63741,78799.65996,3233.3255
463252,24286.17201,85963.83736,1540.3708
111353,25957.329009999998,82650.58696,4606.5806
185200,25448.71601,78044.00636,8893.4616
299392,19897.56841,83202.79536,8268.5942
101016,26422.34661,82970.28656000001,4504.858
335886,19548.80521,82737.77776,2063.5156
598023,26429.61251,82287.29196,4243.2856
526594,20420.713209999998,86661.36376000001,3996.245
396456,22091.87021,88041.88476,944.567
278143,18633.30181,78102.13356,8675.4846
397366,23981.00421,87605.93076,1031.7578
459986,20842.13541,83972.98076,1598.4979999999998
543209,18778.61981,83638.74936,3080.7416
23281,21612.32081,85862.11476,5943.5062
33530,22687.67401,79221.08216,6176.015
437018,19839.44121,83231.85896,1729.2842
252248,19679.59141,78174.79256,8195.9352
601244,22317.11311,77128.50296,7324.0272
365414,19635.99601,84220.02136,2949.9554
247774,21379.812009999998,76314.72216,8268.5942
116683,17950.30721,82636.05516,4548.4534
578531,20478.84041,87111.84956,2964.4872
300970,23050.96901,83537.02676000001,8312.1896
334589,20318.99061,82054.78316,2078.0474
617692,25957.329009999998,80180.18096,3640.2159
73470,25942.79721,78174.79256,7120.581999999999
665409,18633.30181,83002.98311,3636.58295
625963,21779.43651,78843.25536,5827.2518
619990,19926.63201,81386.32036,2390.4811
607101,19447.082609999998,79351.86836000001,9714.5083
352243,18953.00141,82141.97396,2819.1692
92070,20958.38981,86763.08636,4911.7484
625957,20297.192909999998,84060.17156,2136.1746
301018,22266.251809999998,83769.53556,8312.1896
31113,25710.28841,77680.71136,6117.8878
430631,24431.490009999998,87387.95376,1743.816
41955,23530.51841,79279.20936000001,7527.4724
544658,21365.28021,85091.92936000001,3240.5914
365559,19853.973009999998,85295.37456,2949.9554
191463,19970.22741,81081.15256,9024.2478
454455,22149.99741,88870.19736,1336.9256
492923,21815.76601,84045.63976,3487.632
203417,23210.81881,79860.48136,9896.1558
553558,20566.03121,87591.39896,3051.678
586466,19418.01901,80063.92656,2979.0190000000002
244520,22309.84721,83609.68576000001,8224.9988
624138,23210.81881,84815.82516000001,3712.8749
316303,19853.973009999998,80674.26216,2354.1516
613677,20863.933109999998,87097.31776,4592.0488
445957,20740.412809999998,86661.36376000001,1860.0704
76888,20231.79981,78668.87376,7193.241
203792,22338.91081,75544.53676,9896.1558
444190,24416.95821,88201.73456,1831.0068
526302,26189.83781,79409.99556,4010.7768
439032,23181.75521,89015.51536,1903.6658
26714,21510.59821,79264.67756,5798.1882
316005,20028.35461,83159.19996,2354.1516
602625,19912.10021,78516.28986,7425.7498
456639,22876.58741,88928.32456000001,1380.521
350187,20420.713209999998,85658.66956000001,2121.6428
183235,21583.25721,75355.62336,8907.9934
443607,19810.37761,83624.21756,1831.0068
251808,20115.54541,82621.52336,8195.9352
358929,25114.48461,85745.86036,2775.5738
269878,26829.23701,78610.74656,7919.831
497361,18299.07041,79627.97256000001,3647.4818
174030,20231.79981,80180.18096,9373.011
614133,26168.040109999998,81095.68436,4606.5806
620108,25572.23631,85077.39756,3327.7822
305558,23080.03261,79221.08216,8530.1666
207010,24082.72681,78465.42856,10157.7282
658860,24063.35108,86656.51982,5333.1706
307153,21379.812009999998,83130.13636,8501.103000000001
198540,21801.23421,81153.81156,9997.8784
340953,19955.69561,81211.93876,1990.8566
448775,23661.30461,88826.60196,1453.18
306254,22193.59281,76416.44476,8544.6984
634812,20892.99671,86806.68176,2092.5792
140723,23617.70921,79497.18636,5129.7254
154816,25027.29381,76808.80336,5275.0434
492172,25652.16121,82200.10116,3487.632
251076,22193.59281,83711.40836,8152.3398
69967,26277.02861,78421.83316000001,7207.7728
81690,18400.793009999998,78073.06996000001,4780.9622
351493,19577.86881,84685.03896,2804.6374
483443,25434.18421,84743.16616000001,3792.7998
279146,20478.84041,82897.62756000001,8573.761999999999
261412,20507.90401,79308.27296,7774.513000000001
227847,23457.85941,81415.38396,9808.965
292347,24896.50761,77317.41636,8733.6118
254335,19824.90941,77956.81556,7847.172
520391,25855.60641,84467.06196,4272.3492
118513,23486.92301,86443.38676000001,5478.4886
149621,17950.30721,82505.26896,5347.7024
446066,24838.380409999998,86239.94156,1860.0704
419593,21699.511609999998,85716.79676,871.908
513143,18604.23821,77578.98876000001,4185.1584
473886,20885.73081,81764.14716000001,3691.0772
188077,20711.34921,78102.13356,9082.375
358935,24969.16661,85789.45576,2775.5738
347089,25405.120609999998,83377.17696,2107.111
267572,19824.90941,78668.87376,7992.49
104568,26538.60101,81488.04296,4403.1354
202424,24329.76741,78305.57876,9838.0286
210105,23486.92301,79555.31356000001,10317.578000000001
69547,23850.21801,77869.62476,7265.9
531403,21336.21661,80892.23916,3952.6496
282566,22731.26941,76154.87236000001,8588.2938
214407,23138.15981,79787.82236,10099.601
641995,25841.07461,83457.10186,2601.1922
538506,20595.09481,86341.66416,4039.8404
376427,19679.59141,83319.04976000001,2514.0014
117834,26582.19641,77942.28376,5507.5522
627537,22651.34451,76925.05776,8312.1896
37531,22934.71461,79264.67756,6103.356
469641,25027.29381,84975.67496,3734.6726
556842,18938.46961,81836.80616000001,3269.655
533634,20972.921609999998,80456.28516,4097.9676
549454,20202.73621,86486.98216,3051.678
267897,20478.84041,77317.41636,7992.49
149642,26306.09221,78944.97796,5347.7024
547730,25405.120609999998,84844.88876,3342.3140000000003
226840,22411.56981,75864.23636,9765.3696
589569,20994.71931,83929.38536,7818.1084
348666,19679.59141,81023.02536,2107.111
286611,19752.25041,80775.98476,8835.3344
294180,20551.49941,78494.49216000001,8355.785
102551,26233.43321,81095.68436,4490.3262
640308,19970.22741,84132.83056,2550.3309
339309,24954.63481,85004.73856,2005.3884
25133,21525.13001,86109.15536,5827.2518
228034,20900.262609999998,75704.38656,9823.4968
501236,25942.79721,82970.28656000001,3603.8864
312444,22745.801209999998,77317.41636,8442.9758
441500,20275.39521,83914.85356,1947.2612
449019,21496.06641,88027.35296,1453.18
129401,22048.27481,86559.64116,5696.4656
293389,17674.20301,78174.79256,8355.785
555673,19229.10561,83929.38536,3124.337
117391,21844.82961,78974.04156,5507.5522
174470,24925.57121,77695.24316,9387.5428
62467,23414.26401,78014.94276,7018.8594
586736,25114.48461,86850.27716,3022.6144
182483,23268.94601,83231.85896,8835.3344
615470,20536.96761,79024.90286,8719.08
396902,21815.76601,86428.85496,973.6306
413002,22164.52921,87649.52616000001,712.0582
533415,26465.94201,80078.45836,4097.9676
100833,18124.68881,82577.92796,4504.858
298818,17514.35321,78494.49216000001,8297.6578
152665,26480.47381,78044.00636,5216.9162
264542,21161.83501,83871.25816,7977.9582
363178,19112.85121,81865.86976,2920.8918
482448,25768.41561,79918.60856000001,3807.3316
463541,20740.412809999998,84772.22976,1540.3708
38260,22832.992009999998,79206.55036000001,6045.2288
309962,20725.88101,77506.32976000001,8413.9122
346243,24605.87161,87969.22576,2194.3018
91329,23981.00421,79511.71816,4955.3438
45323,22048.27481,84292.68036,7338.559
408843,24213.51301,88550.49776,1220.6712
586806,25666.69301,84801.29336,3473.1002
586486,21655.91621,85324.43816,3473.1002
286519,20478.84041,78683.40556,8835.3344
141242,26480.47381,78261.98336,5144.2572
518900,26800.17341,80412.68976000001,4374.0718
50395,24024.59961,80601.60316,7643.7268
604201,21619.58671,76561.76276,10114.1328
515410,26582.19641,79206.55036000001,4359.54
15928,26218.90141,78000.41096000001,6524.7782
308777,21190.89861,76183.93596,8428.444
458971,22484.22881,88637.68856000001,1583.9662
663067,20226.95588,83648.43722,2383.2152
664038,23199.91996,82385.38161,9184.0976
473939,19011.12861,81400.85216000001,3691.0772
161534,23254.41421,82810.43676,9169.5658
50824,26465.94201,82229.16476,7658.2586
551091,26102.64701,80645.19856,3385.9094
494193,19025.66041,81778.67896,3531.2274
134155,26960.023210000003,78102.13356,5594.743
237089,20740.412809999998,77375.54356,8137.808000000001
134073,26989.08681,78465.42856,5594.743
446537,20784.00821,87039.19056,1874.6022
165957,22484.22881,79351.86836000001,9198.6294
65934,21626.852609999998,85004.73856,6815.4142
495481,18357.19761,82839.50036,3516.6956
86641,18705.96081,76169.40416,4708.3032
171562,20246.33161,81749.61536,9329.4156
62550,21830.29781,77259.28916,7018.8594
236035,22208.12461,76532.69916,8094.2126
304494,21684.97981,76765.20796,8472.0394
520826,18226.41141,78174.79256,4286.880999999999
